gender,admit,iq,sat
man,False,106.87573014889222,1158.7573014889222
woman,False,89.95072913083027,935.5072913083027
woman,False,106.19195890944893,1109.9195890944893
woman,False,58.044857654829414,616.4485765482941
man,True,104.57712968455675,1073.7712968455676
woman,False,108.33413437505307,1135.3413437505308
man,False,113.98813348561815,1219.8813348561814
man,False,122.5643492477123,1239.643492477123
woman,True,90.4042639882737,957.0426398827369
woman,True,94.15201021280188,949.5201021280188
man,False,86.63197357743604,895.3197357743604
man,False,79.6552905622749,809.552905622749
woman,True,117.39137878879521,1181.9137878879521
woman,False,125.42349072023893,1324.2349072023894
woman,False,70.38988137675167,782.8988137675167
man,True,111.632758497404,1161.32758497404
woman,False,93.20084675408911,938.0084675408912
woman,True,132.56645601408707,1369.6645601408707
man,False,116.56583234064615,1251.6583234064615
man,True,85.584288462378,941.84288462378
man,False,100.43163891326864,1006.3163891326865
man,False,82.1490590595551,917.490590595551
woman,False,123.93943752422103,1284.3943752422103
woman,False,81.83573830427292,848.3573830427292
man,False,102.5548775760661,1072.548775760661
man,False,106.06418309469146,1064.6418309469145
man,False,114.0659328001088,1148.659328001088
woman,False,98.91011094574255,1049.1011094574255
man,True,129.82189795082854,1310.2189795082854
man,True,141.4638808271749,1444.638808271749
man,True,124.23364529030079,1249.3364529030077
woman,False,96.2568960887332,1003.568960887332
woman,False,74.39980085246094,806.9980085246094
woman,True,109.0262907582475,1094.262907582475
man,False,82.48022925643274,917.8022925643273
woman,False,91.64439823365802,983.4439823365802
woman,False,83.42132418090259,850.2132418090259
woman,False,115.58970456908436,1205.8970456908437
woman,False,89.60421135060045,943.0421135060045
woman,True,137.13856224191272,1441.3856224191272
man,True,117.75152725960541,1220.515272596054
man,False,74.06896280393539,766.6896280393539
man,True,89.22625462426203,910.2625462426203
man,True,114.79867547101429,1162.986754710143
woman,False,106.91262875085842,1144.1262875085843
woman,False,94.00043511654825,958.0043511654825
man,False,118.60508190849188,1239.0508190849189
woman,False,79.7633825010021,861.6338250100209
woman,False,74.91003210128423,799.1003210128423
man,False,93.0297554479236,946.297554479236
man,False,112.84217495698061,1130.4217495698063
man,True,103.5024365020345,1103.024365020345
man,True,109.35174371789428,1165.5174371789428
woman,True,87.52022237162436,880.2022237162436
man,True,94.6036985418678,995.036985418678
woman,False,73.15200342802972,734.5200342802972
man,True,121.27703264880013,1307.7703264880013
woman,False,79.47304735119947,801.7304735119947
man,False,79.72842299239575,841.2842299239575
woman,False,86.73177875372754,879.3177875372754
man,False,67.3214391314302,717.214391314302
man,True,106.90988804388823,1139.0988804388824
woman,False,71.6992877538042,766.992877538042
woman,True,90.35704464003848,981.5704464003848
woman,False,87.42244709351205,951.2244709351205
woman,True,85.741588089326,933.41588089326
woman,False,101.95520102135016,1079.5520102135015
woman,False,92.57157954258415,974.7157954258414
woman,False,91.53445990918983,967.3445990918983
woman,False,111.24561509518212,1140.4561509518212
man,True,101.36790633687343,1036.6790633687342
woman,False,105.82692368601653,1058.2692368601652
man,True,87.11596729633388,877.1596729633388
man,False,80.169872465612,801.69872465612
man,False,98.76227300802454,1062.6227300802452
woman,False,86.86681746483326,925.6681746483326
man,True,82.89030763945664,927.9030763945664
man,True,100.74647472954068,1066.4647472954068
man,False,82.63738939015008,874.3738939015008
man,False,67.9889238369216,739.889238369216
man,False,111.12258898865872,1200.225889886587
man,False,52.09494972035837,572.9494972035837
man,True,83.76890219724328,857.6890219724328
woman,True,120.01354706588188,1279.1354706588188
woman,False,92.02226650209806,968.2226650209807
woman,True,87.77730110080513,925.7730110080513
man,True,87.83007288997611,920.3007288997611
woman,True,109.52354073818225,1101.2354073818224
woman,True,146.10193111177404,1508.0193111177405
man,True,95.3649801174584,1010.649801174584
woman,True,132.12771197635448,1359.2771197635448
woman,True,103.46589964942406,1100.6589964942407
woman,False,108.64279426033104,1162.4279426033104
woman,False,92.07219786138982,995.7219786138983
man,True,106.61010187352807,1142.1010187352806
man,False,85.10972332209904,947.0972332209905
man,False,70.36930218241336,752.6930218241337
woman,True,81.25666954276545,836.5666954276545
woman,False,99.40216275755684,996.0216275755683
man,False,112.47777539373305,1133.7777539373305
woman,False,96.04654073618835,1035.4654073618835
woman,False,90.51058941436088,984.1058941436088
man,False,75.32111258150002,785.2111258150002
man,True,113.50125056171153,1234.0125056171153
man,False,52.48183178335364,619.8183178335364
man,True,98.55371141615821,1050.537114161582
man,False,93.38859797985899,995.8859797985899
woman,False,106.29076508752374,1126.9076508752373
man,True,124.38577304323388,1272.857730432339
man,False,87.9108427820882,950.108427820882
man,False,91.07320105783425,926.7320105783425
man,True,89.55652117571556,978.5652117571556
man,False,85.44637289755644,924.4637289755644
man,True,104.8072807440746,1141.0728074407461
man,True,116.84324313875948,1230.4324313875948
woman,False,117.41283219931404,1209.1283219931404
man,True,148.90010144252687,1560.0010144252687
woman,True,107.15101114941575,1128.5101114941576
man,True,127.96754818669312,1337.6754818669312
woman,True,95.7941919986776,985.941919986776
woman,False,84.70653148633949,899.0653148633949
woman,False,92.79575715173084,977.9575715173085
man,True,103.26214901385754,1123.6214901385754
man,False,106.45309271863219,1102.5309271863218
woman,False,77.68589448068148,852.8589448068149
woman,True,128.30815754540248,1353.081575454025
man,True,134.8206492487948,1393.206492487948
man,False,82.55706098057632,835.5706098057633
woman,False,95.57090052925733,964.7090052925732
man,False,121.00567579626434,1214.0567579626434
woman,True,97.84919450357678,999.4919450357678
man,True,101.06552324485526,1031.6552324485526
woman,True,119.99511659272821,1226.951165927282
man,True,111.95889691972826,1152.5889691972825
woman,False,107.3815570962949,1104.815570962949
man,False,82.19579667677257,891.9579667677258
man,True,123.89908564045177,1329.9908564045177
woman,True,91.72739441758672,935.2739441758672
woman,True,106.52269641742583,1077.2269641742582
man,False,102.26887906249578,1026.6887906249578
man,True,119.03146613076542,1262.3146613076542
man,True,129.88721216353014,1316.8721216353015
woman,True,80.73290140793762,885.3290140793762
woman,False,130.90951829198676,1321.0951829198675
woman,True,118.48948931751136,1262.8948931751136
woman,True,113.41322837443984,1188.1322837443984
woman,True,114.77550402312994,1211.7550402312995
woman,False,71.3029830104906,779.0298301049061
man,False,99.99471001212612,1022.9471001212612
woman,True,106.87886740543051,1075.7886740543051
woman,True,117.7043272230339,1255.043272230339
woman,False,104.71362920907339,1097.1362920907338
man,False,75.55578192114447,794.5578192114447
woman,False,90.93669562418663,959.3669562418663
man,True,111.5073151687881,1119.073151687881
man,False,51.787576642093725,552.8757664209372
man,False,97.3470690534924,1014.4706905349241
man,False,97.33909613094671,1033.390961309467
woman,False,111.12860954293566,1115.2860954293567
man,False,91.78833627752866,948.8833627752865
woman,False,78.94487640565144,831.4487640565144
woman,False,55.75313361833391,615.5313361833391
man,True,108.73895177652768,1159.3895177652769
woman,True,130.48572231897288,1344.8572231897288
man,False,67.75290526024389,746.5290526024389
man,False,75.12131665760059,810.2131665760058
woman,True,91.26048292068933,945.6048292068933
woman,False,83.59475444507105,847.9475444507104
man,True,127.38201274543042,1341.8201274543042
woman,True,129.8734218092969,1361.734218092969
woman,False,87.01756396550715,890.1756396550716
man,False,116.04661917863902,1174.4661917863903
woman,True,125.36489481789994,1319.6489481789995
woman,False,71.83488681856998,794.3488681856999
man,False,78.42980597333516,867.2980597333517
man,False,110.6436241107554,1131.436241107554
woman,True,120.368736831363,1247.68736831363
man,True,100.71533096587532,1028.1533096587532
man,False,106.08746231757104,1114.8746231757104
man,False,51.66519775654683,586.6519775654683
woman,False,82.7273191061668,882.2731910616681
woman,False,87.98740194889216,910.8740194889216
man,False,87.33169515923785,891.3169515923785
woman,True,101.40955347998054,1066.0955347998056
man,False,70.36854118123031,782.6854118123031
woman,False,83.85427040442259,838.542704044226
man,False,118.69219273867668,1206.9219273867668
woman,False,91.28536939077559,922.8536939077559
woman,False,83.43293236811527,846.3293236811528
man,False,90.36192423780169,945.6192423780169
man,False,67.95885814405214,702.5885814405215
man,False,65.94244217639726,736.4244217639726
woman,True,119.85985895118016,1268.5985895118015
woman,True,118.19546123959978,1215.9546123959979
woman,False,98.29673976057462,999.9673976057462
man,False,104.78084000030887,1074.8084000030888
woman,False,113.50824942602897,1155.0824942602896
woman,True,111.86880650123886,1149.6880650123887
man,False,103.01588842669513,1096.1588842669512
man,False,112.89435131240202,1224.9435131240202
man,False,65.9673346726922,717.6733467269221
man,False,111.38039616199467,1153.8039616199467
woman,False,85.22620318450393,905.2620318450392
woman,False,103.1870683437074,1043.870683437074
woman,False,79.97691844876823,838.7691844876823
woman,True,106.17720631991298,1107.77206319913
man,True,134.36067096437034,1352.6067096437034
woman,False,80.18171852630016,804.8171852630016
man,False,90.76580394996917,910.6580394996917
man,True,109.96952568283369,1106.6952568283368
woman,True,110.79878792170851,1184.987879217085
woman,False,81.98358360553914,838.8358360553914
woman,False,102.50550846988145,1082.0550846988144
man,True,112.02871692149041,1181.2871692149042
woman,False,77.69817869483308,790.9817869483308
man,True,116.1876905640391,1201.876905640391
man,True,131.33220813622003,1391.3220813622004
woman,False,82.38004038249348,825.8004038249347
woman,True,85.26293932653338,923.6293932653339
man,False,120.21094141429138,1280.109414142914
man,True,101.39373700951761,1087.937370095176
woman,False,92.88067745419264,1003.8067745419264
man,False,108.61780780683662,1134.1780780683662
man,True,127.1043060723753,1343.043060723753
woman,False,108.96683589292222,1089.6683589292222
man,False,77.58609805182223,813.8609805182223
man,False,100.94331322947328,1030.4331322947328
man,False,64.84090303370317,658.4090303370317
man,False,98.05168593357872,1078.516859335787
woman,False,94.18950933254793,957.8950933254793
man,False,92.79709427044456,943.9709427044456
man,True,101.69924475459224,1032.9924475459225
woman,True,141.6050631802333,1422.0506318023329
man,True,136.35461221733846,1449.5461221733844
woman,False,120.62389112997951,1241.238911299795
man,False,90.20399606658391,926.0399606658391
man,True,81.79577288194284,842.9577288194284
woman,False,63.678267292135466,703.7826729213547
man,True,117.3000120183977,1177.0001201839768
man,False,81.40211306294621,912.0211306294622
man,False,120.70044926280758,1252.0044926280757
man,True,106.07473130554376,1133.7473130554376
man,False,107.54789645052692,1167.4789645052692
man,True,113.93706971306372,1153.3706971306372
woman,False,103.62978063428648,1043.2978063428648
man,False,74.65857285802315,778.5857285802315
woman,True,118.39507419196788,1183.9507419196789
woman,True,100.49714497536831,1081.9714497536831
man,True,113.28318945308257,1230.8318945308256
man,True,84.94401196658879,881.4401196658879
woman,False,78.50500756347215,835.0500756347215
man,False,79.67085337173211,799.7085337173211
woman,False,89.6797325835761,930.797325835761
woman,False,112.90661037503844,1194.0661037503844
man,True,115.10871613259046,1177.0871613259046
woman,False,89.83500955305867,961.3500955305867
man,False,96.23562435312208,966.3562435312208
woman,False,73.89097287726568,785.9097287726568
man,True,155.66389229219544,1640.6389229219544
woman,False,59.34615008175186,666.4615008175185
man,False,78.31003600274515,847.1003600274515
woman,True,110.2980480946488,1128.9804809464881
woman,False,67.19115452655114,716.9115452655114
woman,False,100.0855307067601,1068.855307067601
man,True,143.01914057156148,1509.1914057156148
woman,True,110.85382434341415,1173.5382434341414
man,False,56.12727827184748,567.2727827184748
man,False,64.94248789822025,651.4248789822025
man,False,95.07197006693886,1034.7197006693887
woman,True,143.60145784945422,1481.014578494542
man,False,95.7584756047405,1026.5847560474049
man,False,93.19727330416792,1007.9727330416792
woman,True,92.15915801976172,946.5915801976172
man,False,108.14215447881239,1170.4215447881238
man,True,107.56636167128202,1167.6636167128202
man,True,83.95731650905607,847.5731650905607
man,True,113.67004480150419,1171.700448015042
man,False,129.3600177477649,1354.6001774776491
woman,True,96.10794490955969,1007.0794490955969
woman,False,96.89165579273057,999.9165579273058
man,False,65.36142239590285,677.6142239590285
man,True,101.8450092081414,1044.450092081414
man,False,101.23280515517973,1076.3280515517972
man,False,107.86920016222014,1165.6920016222014
man,False,93.3388212392847,1009.388212392847
man,False,70.71963384764467,763.1963384764467
woman,False,107.63387478459252,1116.3387478459251
woman,False,93.59818675639413,946.9818675639413
woman,False,124.52880458989952,1298.2880458989953
man,False,103.07635826714153,1120.7635826714154
woman,True,93.8146873073926,943.146873073926
woman,False,103.59098695538223,1069.9098695538223
woman,False,94.70061871802329,964.0061871802329
man,True,119.0907470914026,1250.9074709140261
woman,False,97.04035278708706,1008.4035278708706
woman,False,84.91074224550349,906.1074224550348
woman,False,89.9765876489694,914.7658764896939
woman,False,90.12866036134737,938.2866036134737
woman,False,66.00607863432327,673.0607863432327
man,False,67.62365955375599,722.2365955375599
man,True,106.48176376656693,1121.8176376656693
woman,False,101.52035169154252,1067.203516915425
man,False,96.68679494250607,1006.8679494250607
man,True,119.09756108730922,1214.9756108730921
man,False,51.30111394325197,561.0111394325197
man,True,84.16642950240457,898.6642950240457
man,False,102.55332488077215,1119.5332488077215
woman,False,92.38324147852808,961.8324147852808
man,False,37.62288185056572,421.22881850565716
man,True,119.10770656147483,1225.0770656147483
man,False,96.78558762404596,1032.8558762404596
man,False,93.64291046638974,987.4291046638973
man,False,91.91067676567849,974.1067676567849
man,False,84.18291972559952,854.8291972559952
woman,True,123.689929397329,1303.89929397329
woman,False,89.49188435663416,928.9188435663416
woman,False,133.17099560028453,1368.7099560028453
woman,False,34.72086159249082,424.2086159249082
woman,False,104.1278721718625,1112.278721718625
woman,True,113.18126815546707,1203.8126815546707
woman,True,78.29993048816078,819.9993048816078
man,True,129.760678104008,1376.60678104008
man,True,107.57026063721318,1082.7026063721319
woman,True,110.80134876511697,1152.0134876511697
man,True,141.86938883170433,1515.6938883170433
woman,False,65.83777283660231,698.3777283660231
man,True,121.72009097994894,1267.2009097994894
woman,False,82.60633037354532,875.0633037354532
woman,True,105.97557398363635,1131.7557398363635
man,False,86.48146844689104,929.8146844689104
man,False,65.24355964783774,689.4355964783774
man,True,109.71643360673625,1192.1643360673625
woman,True,131.67101100807892,1326.7101100807893
woman,False,90.93446296651825,959.3446296651825
man,False,103.92457703226256,1123.2457703226255
woman,False,68.9228109562696,767.228109562696
man,False,79.41867972548857,847.1867972548857
woman,False,90.44842136354218,912.4842136354218
man,True,114.9689756109231,1206.689756109231
man,False,104.58865614458476,1082.8865614458475
woman,False,82.92581035974374,885.2581035974374
man,False,70.70218470031803,745.0218470031803
man,True,147.79673869325504,1534.9673869325504
man,False,80.14468340795472,876.4468340795472
woman,True,108.29663244521413,1132.9663244521412
man,True,112.9482553940731,1140.4825539407311
woman,False,122.3806580441354,1283.806580441354
woman,False,67.74254080819016,688.4254080819015
woman,False,121.88661295639417,1221.8661295639417
woman,True,118.550592282477,1248.50592282477
woman,False,102.48011426290897,1040.8011426290898
woman,False,114.90581510261215,1202.0581510261215
man,False,116.23052057516131,1201.3052057516131
woman,False,98.71267452433582,1035.1267452433583
woman,True,112.17210737697444,1182.7210737697444
man,False,89.6814754336334,902.814754336334
man,False,83.96091015471502,875.6091015471502
man,True,92.22337227103817,980.2337227103817
woman,False,75.20899828619284,757.0899828619283
woman,False,70.21621039282145,764.1621039282145
man,True,115.44183119064441,1227.4183119064442
man,False,88.17052304640723,891.7052304640722
woman,False,103.29424305078534,1111.9424305078535
woman,True,113.00534643292808,1163.0534643292808
woman,True,130.69620912589212,1366.9620912589212
woman,True,114.23069195493589,1181.306919549359
man,True,88.24299383865511,908.4299383865512
man,True,109.23328330840134,1143.3328330840134
woman,True,137.82474617243054,1438.2474617243054
woman,False,106.9299299927633,1078.299299927633
woman,True,130.0763330726597,1341.7633307265971
man,False,92.03911312220828,993.3911312220828
woman,True,124.0209785104403,1272.209785104403
woman,False,87.70885039126881,913.0885039126881
man,True,121.51132138387439,1234.1132138387438
woman,True,109.07687982759028,1142.7687982759028
man,False,86.59705528933443,884.9705528933443
man,True,103.19761847593212,1107.976184759321
man,True,95.85588304718324,1037.5588304718324
man,True,92.16091329730594,1018.6091329730593
woman,False,80.27151239437782,838.7151239437783
woman,False,44.61783923399437,459.1783923399437
woman,True,110.64269418186242,1106.4269418186243
woman,False,89.77467368306243,953.7467368306243
woman,True,100.8885535507733,1031.885535507733
woman,True,118.12718102346051,1185.271810234605
man,False,109.70127206102187,1181.0127206102186
woman,False,102.97318959261874,1078.7318959261875
woman,True,104.47273339072038,1061.7273339072037
woman,False,112.65530431455053,1169.5530431455054
man,False,127.32850365903671,1321.285036590367
woman,False,71.7373079916735,782.373079916735
man,True,153.77657550520829,1602.7657550520828
man,True,122.41637890391667,1264.1637890391667
woman,True,96.22182601305589,984.2182601305589
man,True,130.5408847552111,1334.408847552111
woman,True,95.39334179000612,1008.9334179000612
man,False,92.69650724861745,1020.9650724861744
woman,True,132.2274487716406,1383.2744877164062
man,True,131.14468868028496,1381.4468868028496
woman,True,146.71758545451542,1519.1758545451542
man,False,125.63086235042343,1276.3086235042342
woman,True,134.80670243214686,1353.0670243214686
woman,False,114.85779768663049,1165.5779768663049
man,False,91.89887549521544,992.9887549521543
woman,False,118.21535647467651,1242.1535647467651
man,False,70.19382673787223,798.9382673787222
woman,False,61.254628555877055,690.5462855587706
woman,True,105.72411184111355,1092.2411184111356
man,False,81.59125965895868,836.9125965895868
woman,True,127.87987880098791,1343.798788009879
woman,True,94.45529755678587,978.5529755678587
man,True,159.37653661051627,1688.7653661051627
woman,True,121.56257921270314,1219.6257921270314
woman,False,98.40425694835375,1060.0425694835376
man,False,101.02216962345695,1025.2216962345694
woman,False,56.01372284672311,592.1372284672311
man,False,102.39925344689136,1103.9925344689136
man,False,83.59476922167735,889.9476922167735
man,False,64.81398058752578,666.1398058752577
man,False,82.78019071196572,837.8019071196571
woman,False,129.9000602193004,1378.000602193004
man,False,102.44188269036066,1116.4188269036065
woman,False,107.71967686185633,1078.1967686185633
woman,False,81.09566275871245,835.9566275871246
woman,False,82.83417625164736,850.3417625164736
woman,False,61.34232878514343,622.4232878514343
man,False,87.51311297133641,907.1311297133641
man,True,115.46415429692233,1204.6415429692233
woman,False,102.8076405710496,1087.0764057104961
man,True,99.82132067887142,999.2132067887142
man,False,84.02727991166964,887.2727991166964
man,True,128.38701502912795,1376.8701502912795
woman,True,124.93841921409995,1320.3841921409994
man,True,112.85915523723159,1167.5915523723158
woman,True,102.73115404271742,1060.3115404271741
woman,False,94.26255621120475,945.6255621120475
man,True,91.83540812354109,927.3540812354108
man,False,110.27565675609698,1110.7565675609699
man,True,125.20036606255184,1318.0036606255185
woman,True,80.50415959855684,878.0415959855684
woman,True,114.49778061213388,1148.9778061213387
woman,True,124.1875690864429,1303.875690864429
woman,True,94.93065672621816,960.3065672621816
man,True,92.60201154024469,976.0201154024469
woman,False,96.05706333340858,987.5706333340858
man,True,89.57686413018018,968.7686413018018
woman,True,110.73845192337313,1170.3845192337312
woman,False,71.64728795186599,774.47287951866
man,False,56.064666681288074,613.6466668128808
man,True,132.07287103220364,1352.7287103220365
woman,False,84.81289636709454,913.1289636709454
woman,True,100.40510103213724,1057.0510103213724
man,True,102.4830158248029,1071.830158248029
man,False,54.404458489783636,591.0445848978363
woman,True,124.79990426781002,1321.9990426781003
woman,False,130.33685011729114,1334.3685011729112
man,True,109.62897627127187,1125.2897627127186
woman,False,91.62934947774967,993.2934947774967
man,True,83.1933633931416,903.9336339314159
woman,False,86.72695019488972,889.2695019488972
woman,True,97.40626736073341,1032.062673607334
man,False,80.11785231130551,818.1785231130551
woman,True,104.75399617326318,1109.5399617326318
man,False,102.31257714492551,1098.1257714492551
woman,False,117.24059957982925,1220.4059957982925
woman,False,71.73392024715952,786.3392024715952
